antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
frozenset({'Clear'}),frozenset({'High_Temp'}),0.606,0.64,0.308,0.5082508250825083,0.7941419141914192,1.0,-0.07984000000000002,0.7320805369127518,-0.3968348642093126,0.3283582089552239,-0.3659699303263659,0.4947504125412542
frozenset({'High_Wind'}),frozenset({'Clear'}),0.14,0.606,0.132,0.9428571428571428,1.5558698727015559,1.0,0.047159999999999994,6.894999999999998,0.41543340380549676,0.21498371335504887,0.854967367657723,0.5803394625176803
frozenset({'Low_Wind'}),frozenset({'Clear'}),0.342,0.606,0.228,0.6666666666666666,1.1001100110011002,1.0,0.02074799999999999,1.182,0.13829787234042545,0.3166666666666667,0.15397631133671738,0.5214521452145214
frozenset({'Medium_Temp'}),frozenset({'Clear'}),0.348,0.606,0.288,0.8275862068965517,1.3656538067599864,1.0,0.07711199999999999,2.2852,0.4106595092024539,0.43243243243243246,0.562401540346578,0.6514168658245134
frozenset({'Clear'}),frozenset({'Medium_Visibility'}),0.606,1.0,0.606,1.0,1.0,1.0,0.0,inf,0.0,0.6060000000000001,0.0,0.8029999999999999
frozenset({'Medium_Visibility'}),frozenset({'Clear'}),1.0,0.606,0.606,0.606,1.0,1.0,0.0,1.0,0.0,0.6060000000000001,0.0,0.8029999999999999
frozenset({'Clear'}),frozenset({'Severity_2'}),0.606,0.616,0.404,0.6666666666666667,1.0822510822510825,1.0,0.030704000000000065,1.1520000000000004,0.1928934010152288,0.49388753056234724,0.13194444444444464,0.6612554112554113
frozenset({'Severity_2'}),frozenset({'Clear'}),0.616,0.606,0.404,0.6558441558441559,1.0822510822510825,1.0,0.030704000000000065,1.1448301886792456,0.19791666666666705,0.49388753056234724,0.1265080097567409,0.6612554112554113
frozenset({'Severity_3'}),frozenset({'Clear'}),0.382,0.606,0.2,0.5235602094240838,0.8639607416239006,1.0,-0.03149199999999999,0.826967032967033,-0.2030536713692518,0.25380710659898476,-0.20923804714699545,0.42679660636220695
frozenset({'Clouds'}),frozenset({'High_Temp'}),0.366,0.64,0.304,0.8306010928961749,1.2978142076502732,1.0,0.06975999999999999,2.125161290322581,0.36194587414909507,0.43304843304843305,0.5294474802671525,0.6528005464480875
frozenset({'Clouds'}),frozenset({'Medium_Visibility'}),0.366,1.0,0.366,1.0,1.0,1.0,0.0,inf,0.0,0.366,0.0,0.683
frozenset({'Clouds'}),frozenset({'Medium_Wind'}),0.366,0.518,0.244,0.6666666666666666,1.2870012870012868,1.0,0.05441199999999999,1.4459999999999997,0.3517350157728706,0.38125,0.30843706777316726,0.5688545688545689
frozenset({'Clouds'}),frozenset({'Severity_2'}),0.366,0.616,0.196,0.5355191256830601,0.8693492300049678,1.0,-0.029455999999999982,0.8267294117647059,-0.19162112932604725,0.24936386768447838,-0.20958561020036418,0.4268504719324392
frozenset({'Low_Wind'}),frozenset({'High_Temp'}),0.342,0.64,0.206,0.6023391812865496,0.9411549707602338,1.0,-0.01288000000000003,0.9052941176470586,-0.08677607998490869,0.2654639175257732,-0.10461338531513999,0.4621070906432748
frozenset({'Medium_Visibility'}),frozenset({'High_Temp'}),1.0,0.64,0.64,0.64,1.0,1.0,0.0,1.0,0.0,0.64,0.0,0.8200000000000001
frozenset({'High_Temp'}),frozenset({'Medium_Visibility'}),0.64,1.0,0.64,1.0,1.0,1.0,0.0,inf,0.0,0.64,0.0,0.8200000000000001
frozenset({'High_Temp'}),frozenset({'Medium_Wind'}),0.64,0.518,0.4,0.625,1.2065637065637065,1.0,0.06847999999999999,1.2853333333333332,0.4755555555555555,0.5277044854881268,0.22199170124481324,0.6986003861003861
frozenset({'Medium_Wind'}),frozenset({'High_Temp'}),0.518,0.64,0.4,0.7722007722007722,1.2065637065637065,1.0,0.06847999999999999,1.5803389830508474,0.35518672199170115,0.5277044854881268,0.36722436722436724,0.6986003861003861
frozenset({'Severity_2'}),frozenset({'High_Temp'}),0.616,0.64,0.376,0.6103896103896104,0.9537337662337662,1.0,-0.01823999999999998,0.9239999999999999,-0.1121605667060211,0.42727272727272725,-0.08225108225108234,0.5989448051948052
frozenset({'High_Temp'}),frozenset({'Severity_2'}),0.64,0.616,0.376,0.5875,0.9537337662337663,1.0,-0.01823999999999998,0.930909090909091,-0.11874999999999987,0.42727272727272725,-0.07421874999999992,0.5989448051948052
frozenset({'Severity_3'}),frozenset({'High_Temp'}),0.382,0.64,0.264,0.6910994764397906,1.079842931937173,1.0,0.01952000000000001,1.1654237288135596,0.11964303226439153,0.3482849604221636,0.14194299011052952,0.5517997382198954
frozenset({'High_Wind'}),frozenset({'Medium_Temp'}),0.14,0.348,0.106,0.757142857142857,2.1756978653530377,1.0,0.05728,2.6847058823529397,0.6283457656867047,0.2774869109947644,0.6275197195442592,0.5308702791461412
frozenset({'High_Wind'}),frozenset({'Medium_Visibility'}),0.14,1.0,0.14,1.0,1.0,1.0,0.0,inf,0.0,0.14,0.0,0.5700000000000001
frozenset({'High_Wind'}),frozenset({'Severity_2'}),0.14,0.616,0.108,0.7714285714285714,1.2523191094619666,1.0,0.021759999999999988,1.6799999999999995,0.23428079242032715,0.16666666666666666,0.4047619047619046,0.47337662337662334
frozenset({'Low_Wind'}),frozenset({'Medium_Visibility'}),0.342,1.0,0.342,1.0,1.0,1.0,0.0,inf,0.0,0.342,0.0,0.671
frozenset({'Low_Wind'}),frozenset({'Severity_2'}),0.342,0.616,0.208,0.6081871345029239,0.9873167767904609,1.0,-0.0026720000000000355,0.9800597014925373,-0.019149180139892464,0.2773333333333333,-0.020346003898635546,0.4729247360826308
frozenset({'Medium_Temp'}),frozenset({'Medium_Visibility'}),0.348,1.0,0.348,1.0,1.0,1.0,0.0,inf,0.0,0.34800000000000003,0.0,0.6739999999999999
frozenset({'Medium_Temp'}),frozenset({'Severity_2'}),0.348,0.616,0.228,0.6551724137931035,1.0635915808329603,1.0,0.013632000000000033,1.1136000000000004,0.09170164675492433,0.3097826086956522,0.10201149425287381,0.5126511419614869
frozenset({'Medium_Visibility'}),frozenset({'Medium_Wind'}),1.0,0.518,0.518,0.518,1.0,1.0,0.0,1.0,0.0,0.518,0.0,0.759
frozenset({'Medium_Wind'}),frozenset({'Medium_Visibility'}),0.518,1.0,0.518,1.0,1.0,1.0,0.0,inf,0.0,0.518,0.0,0.759
frozenset({'Medium_Visibility'}),frozenset({'Severity_2'}),1.0,0.616,0.616,0.616,1.0,1.0,0.0,1.0,0.0,0.616,0.0,0.808
frozenset({'Severity_2'}),frozenset({'Medium_Visibility'}),0.616,1.0,0.616,1.0,1.0,1.0,0.0,inf,0.0,0.616,0.0,0.808
frozenset({'Severity_3'}),frozenset({'Medium_Visibility'}),0.382,1.0,0.382,1.0,1.0,1.0,0.0,inf,0.0,0.382,0.0,0.6910000000000001
frozenset({'Medium_Wind'}),frozenset({'Severity_2'}),0.518,0.616,0.3,0.5791505791505791,0.940179511608083,1.0,-0.019087999999999994,0.912440366972477,-0.11661209129563556,0.3597122302158274,-0.09596203346203357,0.5330817830817831
frozenset({'Severity_3'}),frozenset({'Medium_Wind'}),0.382,0.518,0.218,0.5706806282722513,1.1017000545796356,1.0,0.020124000000000003,1.1227073170731707,0.14937204952347022,0.3196480938416422,0.10929590927852964,0.49576502456083604
"frozenset({'Clear', 'Low_Wind'})",frozenset({'High_Temp'}),0.228,0.64,0.118,0.5175438596491228,0.8086622807017543,1.0,-0.027920000000000028,0.7461818181818181,-0.2345903071855887,0.15733333333333333,-0.34015594541910354,0.35095942982456135
"frozenset({'Low_Wind', 'High_Temp'})",frozenset({'Clear'}),0.206,0.606,0.118,0.5728155339805825,0.9452401550834695,1.0,-0.006835999999999995,0.9223181818181818,-0.06800095495782266,0.17002881844380405,-0.08422453304420682,0.3837675029638886
"frozenset({'Clear', 'Medium_Visibility'})",frozenset({'High_Temp'}),0.606,0.64,0.308,0.5082508250825083,0.7941419141914192,1.0,-0.07984000000000002,0.7320805369127518,-0.3968348642093126,0.3283582089552239,-0.3659699303263659,0.4947504125412542
"frozenset({'Clear', 'High_Temp'})",frozenset({'Medium_Visibility'}),0.308,1.0,0.308,1.0,1.0,1.0,0.0,inf,0.0,0.308,0.0,0.654
frozenset({'Clear'}),"frozenset({'Medium_Visibility', 'High_Temp'})",0.606,0.64,0.308,0.5082508250825083,0.7941419141914192,1.0,-0.07984000000000002,0.7320805369127518,-0.3968348642093126,0.3283582089552239,-0.3659699303263659,0.4947504125412542
"frozenset({'Clear', 'High_Temp'})",frozenset({'Medium_Wind'}),0.308,0.518,0.156,0.5064935064935066,0.9777866920724064,1.0,-0.0035439999999999916,0.9766842105263158,-0.03178589366434663,0.23283582089552238,-0.02387239316699889,0.4038259038259039
"frozenset({'Clear', 'Medium_Wind'})",frozenset({'High_Temp'}),0.246,0.64,0.156,0.6341463414634146,0.9908536585365854,1.0,-0.0014399999999999968,0.984,-0.012094335819391226,0.2136986301369863,-0.016260162601626032,0.43894817073170733
"frozenset({'Clear', 'Severity_2'})",frozenset({'High_Temp'}),0.404,0.64,0.21,0.5198019801980197,0.8121905940594057,1.0,-0.04856000000000002,0.7496907216494844,-0.27953027860925633,0.2517985611510791,-0.3338833883388342,0.42396349009900985
"frozenset({'Clear', 'High_Temp'})",frozenset({'Severity_2'}),0.308,0.616,0.21,0.6818181818181818,1.1068476977567887,1.0,0.020271999999999984,1.2068571428571426,0.13949903660886312,0.29411764705882354,0.17140151515151503,0.5113636363636364
"frozenset({'Severity_2', 'High_Temp'})",frozenset({'Clear'}),0.376,0.606,0.21,0.5585106382978723,0.9216347166631557,1.0,-0.01785600000000001,0.892433734939759,-0.1199226305609285,0.272020725388601,-0.12053137487849669,0.4525226458816094
"frozenset({'Clear', 'High_Wind'})",frozenset({'Medium_Temp'}),0.132,0.348,0.098,0.7424242424242424,2.133402995471961,1.0,0.052064000000000006,2.531294117647059,0.6120568042885357,0.25654450261780104,0.6049451570923964,0.5120167189132707
"frozenset({'High_Wind', 'Medium_Temp'})",frozenset({'Clear'}),0.106,0.606,0.098,0.9245283018867925,1.5256242605392616,1.0,0.033764,5.220500000000001,0.3853809980367986,0.15960912052117265,0.8084474667177474,0.5431222367519771
frozenset({'High_Wind'}),"frozenset({'Clear', 'Medium_Temp'})",0.14,0.288,0.098,0.7,2.430555555555556,1.0,0.05768,2.373333333333333,0.6843853820598006,0.296969696969697,0.5786516853932584,0.5201388888888889
"frozenset({'Clear', 'High_Wind'})",frozenset({'Medium_Visibility'}),0.132,1.0,0.132,1.0,1.0,1.0,0.0,inf,0.0,0.132,0.0,0.5660000000000001
"frozenset({'Medium_Visibility', 'High_Wind'})",frozenset({'Clear'}),0.14,0.606,0.132,0.9428571428571428,1.5558698727015559,1.0,0.047159999999999994,6.894999999999998,0.41543340380549676,0.21498371335504887,0.854967367657723,0.5803394625176803
frozenset({'High_Wind'}),"frozenset({'Clear', 'Medium_Visibility'})",0.14,0.606,0.132,0.9428571428571428,1.5558698727015559,1.0,0.047159999999999994,6.894999999999998,0.41543340380549676,0.21498371335504887,0.854967367657723,0.5803394625176803
"frozenset({'Clear', 'High_Wind'})",frozenset({'Severity_2'}),0.132,0.616,0.106,0.803030303030303,1.30362062180244,1.0,0.024687999999999988,1.9495384615384612,0.2683244935223023,0.16510903426791276,0.4870580808080807,0.4875541125541125
"frozenset({'Severity_2', 'High_Wind'})",frozenset({'Clear'}),0.108,0.606,0.106,0.9814814814814815,1.619606405084953,1.0,0.040552000000000005,21.276000000000035,0.42888569252897885,0.17434210526315788,0.952998683963151,0.5781994866153282
frozenset({'High_Wind'}),"frozenset({'Clear', 'Severity_2'})",0.14,0.404,0.106,0.757142857142857,1.8741159830268737,1.0,0.04943999999999999,2.454117647058822,0.5423431329530496,0.24200913242009128,0.5925215723873439,0.5097595473833096
"frozenset({'Medium_Temp', 'Low_Wind'})",frozenset({'Clear'}),0.124,0.606,0.1,0.8064516129032259,1.3307782391142342,1.0,0.024856000000000003,2.035666666666667,0.2837442922374429,0.15873015873015875,0.5087604388406748,0.48573405727669544
"frozenset({'Clear', 'Low_Wind'})",frozenset({'Medium_Visibility'}),0.228,1.0,0.228,1.0,1.0,1.0,0.0,inf,0.0,0.228,0.0,0.614
"frozenset({'Medium_Visibility', 'Low_Wind'})",frozenset({'Clear'}),0.342,0.606,0.228,0.6666666666666666,1.1001100110011002,1.0,0.02074799999999999,1.182,0.13829787234042545,0.3166666666666667,0.15397631133671738,0.5214521452145214
frozenset({'Low_Wind'}),"frozenset({'Clear', 'Medium_Visibility'})",0.342,0.606,0.228,0.6666666666666666,1.1001100110011002,1.0,0.02074799999999999,1.182,0.13829787234042545,0.3166666666666667,0.15397631133671738,0.5214521452145214
"frozenset({'Clear', 'Low_Wind'})",frozenset({'Severity_2'}),0.228,0.616,0.124,0.543859649122807,0.8828890407837777,1.0,-0.01644799999999999,0.8418461538461539,-0.1466267294251889,0.17222222222222222,-0.1878654970760233,0.3725791752107542
"frozenset({'Severity_2', 'Low_Wind'})",frozenset({'Clear'}),0.208,0.606,0.124,0.5961538461538461,0.9837522213759837,1.0,-0.0020479999999999943,0.9756190476190476,-0.020427705075007924,0.17971014492753626,-0.024990238188207708,0.4003871541000254
"frozenset({'Clear', 'Severity_3'})",frozenset({'Low_Wind'}),0.2,0.342,0.102,0.5099999999999999,1.4912280701754381,1.0,0.03359999999999999,1.3428571428571423,0.4117647058823528,0.23181818181818178,0.25531914893617,0.4041228070175438
"frozenset({'Low_Wind', 'Severity_3'})",frozenset({'Clear'}),0.132,0.606,0.102,0.7727272727272726,1.275127512751275,1.0,0.022007999999999986,1.7335999999999991,0.24857685009487654,0.16037735849056603,0.42316566682048884,0.4705220522052205
"frozenset({'Clear', 'Medium_Temp'})",frozenset({'Medium_Visibility'}),0.288,1.0,0.288,1.0,1.0,1.0,0.0,inf,0.0,0.288,0.0,0.644
"frozenset({'Medium_Visibility', 'Medium_Temp'})",frozenset({'Clear'}),0.348,0.606,0.288,0.8275862068965517,1.3656538067599864,1.0,0.07711199999999999,2.2852,0.4106595092024539,0.43243243243243246,0.562401540346578,0.6514168658245134
frozenset({'Medium_Temp'}),"frozenset({'Clear', 'Medium_Visibility'})",0.348,0.606,0.288,0.8275862068965517,1.3656538067599864,1.0,0.07711199999999999,2.2852,0.4106595092024539,0.43243243243243246,0.562401540346578,0.6514168658245134
"frozenset({'Medium_Temp', 'Medium_Wind'})",frozenset({'Clear'}),0.118,0.606,0.09,0.7627118644067796,1.258600436314818,1.0,0.01849200000000001,1.6604285714285714,0.23295540438397594,0.14195583596214512,0.39774584874817165,0.4556133579459641
"frozenset({'Clear', 'Medium_Temp'})",frozenset({'Severity_2'}),0.288,0.616,0.184,0.638888888888889,1.0371572871572872,1.0,0.0065920000000000145,1.0633846153846156,0.05031753786028346,0.25555555555555554,0.05960648148148166,0.4687950937950938
"frozenset({'Severity_2', 'Medium_Temp'})",frozenset({'Clear'}),0.228,0.606,0.184,0.8070175438596491,1.331712118580279,1.0,0.045831999999999984,2.0416363636363632,0.3226514980851542,0.2830769230769231,0.5101968118265205,0.5553239534479764
frozenset({'Medium_Temp'}),"frozenset({'Clear', 'Severity_2'})",0.348,0.404,0.184,0.5287356321839081,1.3087515648116534,1.0,0.043408,1.2646829268292683,0.3618298212856762,0.32394366197183094,0.20928797346293296,0.49209058836918174
"frozenset({'Clear', 'Severity_3'})",frozenset({'Medium_Temp'}),0.2,0.348,0.102,0.5099999999999999,1.46551724137931,1.0,0.0324,1.330612244897959,0.39705882352941174,0.2286995515695067,0.24846625766871153,0.40155172413793094
"frozenset({'Medium_Temp', 'Severity_3'})",frozenset({'Clear'}),0.118,0.606,0.102,0.864406779661017,1.4264138278234604,1.0,0.030492000000000005,2.9057500000000007,0.338935574229692,0.1639871382636656,0.655854770713241,0.5163618056720927
"frozenset({'Clear', 'Medium_Wind'})",frozenset({'Medium_Visibility'}),0.246,1.0,0.246,1.0,1.0,1.0,0.0,inf,0.0,0.246,0.0,0.623
"frozenset({'Clear', 'Severity_2'})",frozenset({'Medium_Visibility'}),0.404,1.0,0.404,1.0,1.0,1.0,0.0,inf,0.0,0.4040000000000001,0.0,0.702
"frozenset({'Clear', 'Medium_Visibility'})",frozenset({'Severity_2'}),0.606,0.616,0.404,0.6666666666666667,1.0822510822510825,1.0,0.030704000000000065,1.1520000000000004,0.1928934010152288,0.49388753056234724,0.13194444444444464,0.6612554112554113
"frozenset({'Medium_Visibility', 'Severity_2'})",frozenset({'Clear'}),0.616,0.606,0.404,0.6558441558441559,1.0822510822510825,1.0,0.030704000000000065,1.1448301886792456,0.19791666666666705,0.49388753056234724,0.1265080097567409,0.6612554112554113
frozenset({'Clear'}),"frozenset({'Medium_Visibility', 'Severity_2'})",0.606,0.616,0.404,0.6666666666666667,1.0822510822510825,1.0,0.030704000000000065,1.1520000000000004,0.1928934010152288,0.49388753056234724,0.13194444444444464,0.6612554112554113
frozenset({'Severity_2'}),"frozenset({'Clear', 'Medium_Visibility'})",0.616,0.606,0.404,0.6558441558441559,1.0822510822510825,1.0,0.030704000000000065,1.1448301886792456,0.19791666666666705,0.49388753056234724,0.1265080097567409,0.6612554112554113
"frozenset({'Clear', 'Severity_3'})",frozenset({'Medium_Visibility'}),0.2,1.0,0.2,1.0,1.0,1.0,0.0,inf,0.0,0.2,0.0,0.6
"frozenset({'Medium_Visibility', 'Severity_3'})",frozenset({'Clear'}),0.382,0.606,0.2,0.5235602094240838,0.8639607416239006,1.0,-0.03149199999999999,0.826967032967033,-0.2030536713692518,0.25380710659898476,-0.20923804714699545,0.42679660636220695
frozenset({'Severity_3'}),"frozenset({'Clear', 'Medium_Visibility'})",0.382,0.606,0.2,0.5235602094240838,0.8639607416239006,1.0,-0.03149199999999999,0.826967032967033,-0.2030536713692518,0.25380710659898476,-0.20923804714699545,0.42679660636220695
"frozenset({'Clear', 'Medium_Wind'})",frozenset({'Severity_2'}),0.246,0.616,0.174,0.7073170731707317,1.1482420019005384,1.0,0.022463999999999984,1.3119999999999998,0.17122473246135544,0.25290697674418605,0.2378048780487804,0.4948923028191321
"frozenset({'Severity_2', 'Medium_Wind'})",frozenset({'Clear'}),0.3,0.606,0.174,0.58,0.957095709570957,1.0,-0.007800000000000001,0.9380952380952381,-0.060185185185185196,0.23770491803278687,-0.0659898477157361,0.4335643564356435
"frozenset({'Clouds', 'Low_Wind'})",frozenset({'High_Temp'}),0.114,0.64,0.088,0.7719298245614035,1.2061403508771928,1.0,0.015039999999999984,1.5784615384615381,0.1928996511389286,0.13213213213213212,0.3664717348927874,0.4547149122807017
"frozenset({'Medium_Visibility', 'Clouds'})",frozenset({'High_Temp'}),0.366,0.64,0.304,0.8306010928961749,1.2978142076502732,1.0,0.06975999999999999,2.125161290322581,0.36194587414909507,0.43304843304843305,0.5294474802671525,0.6528005464480875
"frozenset({'Clouds', 'High_Temp'})",frozenset({'Medium_Visibility'}),0.304,1.0,0.304,1.0,1.0,1.0,0.0,inf,0.0,0.304,0.0,0.652
frozenset({'Clouds'}),"frozenset({'Medium_Visibility', 'High_Temp'})",0.366,0.64,0.304,0.8306010928961749,1.2978142076502732,1.0,0.06975999999999999,2.125161290322581,0.36194587414909507,0.43304843304843305,0.5294474802671525,0.6528005464480875
"frozenset({'Clouds', 'High_Temp'})",frozenset({'Medium_Wind'}),0.304,0.518,0.216,0.7105263157894737,1.3716724243040033,1.0,0.058528,1.665090909090909,0.3893146019582801,0.35643564356435636,0.39943219043459266,0.5637573663889454
"frozenset({'Clouds', 'Medium_Wind'})",frozenset({'High_Temp'}),0.244,0.64,0.216,0.8852459016393442,1.3831967213114753,1.0,0.059840000000000004,3.1371428571428566,0.366451107191848,0.32335329341317365,0.6812386156648451,0.6113729508196721
"frozenset({'High_Temp', 'Medium_Wind'})",frozenset({'Clouds'}),0.4,0.366,0.216,0.5399999999999999,1.4754098360655736,1.0,0.0696,1.3782608695652172,0.537037037037037,0.3927272727272727,0.2744479495268138,0.5650819672131147
frozenset({'Clouds'}),"frozenset({'High_Temp', 'Medium_Wind'})",0.366,0.4,0.216,0.5901639344262295,1.4754098360655736,1.0,0.0696,1.464,0.5082369435681737,0.3927272727272727,0.3169398907103825,0.5650819672131147
"frozenset({'Severity_2', 'Clouds'})",frozenset({'High_Temp'}),0.196,0.64,0.15,0.7653061224489796,1.1957908163265305,1.0,0.02456,1.5339130434782606,0.2036484245439469,0.21865889212827985,0.3480725623582765,0.4998405612244898
"frozenset({'Clouds', 'High_Temp'})",frozenset({'Severity_3'}),0.304,0.382,0.154,0.506578947368421,1.326122898870212,1.0,0.037872,1.2524799999999998,0.3533363188535603,0.2894736842105264,0.20158405723045472,0.4548601543124827
"frozenset({'Clouds', 'Severity_3'})",frozenset({'High_Temp'}),0.17,0.64,0.154,0.9058823529411764,1.415441176470588,1.0,0.04519999999999999,3.8249999999999953,0.3536222813331247,0.2347560975609756,0.7385620915032677,0.5732536764705882
"frozenset({'High_Temp', 'Severity_3'})",frozenset({'Clouds'}),0.264,0.366,0.154,0.5833333333333333,1.593806921675774,1.0,0.057375999999999996,1.5215999999999998,0.5062111801242236,0.3235294117647059,0.34279705573080954,0.5020491803278688
"frozenset({'Clouds', 'Low_Wind'})",frozenset({'Medium_Visibility'}),0.114,1.0,0.114,1.0,1.0,1.0,0.0,inf,0.0,0.114,0.0,0.557
"frozenset({'Clouds', 'Low_Wind'})",frozenset({'Severity_2'}),0.114,0.616,0.084,0.736842105263158,1.1961722488038278,1.0,0.01377600000000001,1.4592000000000005,0.1851015801354403,0.13003095975232198,0.3146929824561405,0.43660287081339716
"frozenset({'Medium_Temp', 'Clouds'})",frozenset({'Medium_Visibility'}),0.06,1.0,0.06,1.0,1.0,1.0,0.0,inf,0.0,0.06,0.0,0.53
"frozenset({'Medium_Visibility', 'Clouds'})",frozenset({'Medium_Wind'}),0.366,0.518,0.244,0.6666666666666666,1.2870012870012868,1.0,0.05441199999999999,1.4459999999999997,0.3517350157728706,0.38125,0.30843706777316726,0.5688545688545689
"frozenset({'Clouds', 'Medium_Wind'})",frozenset({'Medium_Visibility'}),0.244,1.0,0.244,1.0,1.0,1.0,0.0,inf,0.0,0.244,0.0,0.622
frozenset({'Clouds'}),"frozenset({'Medium_Visibility', 'Medium_Wind'})",0.366,0.518,0.244,0.6666666666666666,1.2870012870012868,1.0,0.05441199999999999,1.4459999999999997,0.3517350157728706,0.38125,0.30843706777316726,0.5688545688545689
"frozenset({'Medium_Visibility', 'Clouds'})",frozenset({'Severity_2'}),0.366,0.616,0.196,0.5355191256830601,0.8693492300049678,1.0,-0.029455999999999982,0.8267294117647059,-0.19162112932604725,0.24936386768447838,-0.20958561020036418,0.4268504719324392
"frozenset({'Severity_2', 'Clouds'})",frozenset({'Medium_Visibility'}),0.196,1.0,0.196,1.0,1.0,1.0,0.0,inf,0.0,0.196,0.0,0.598
frozenset({'Clouds'}),"frozenset({'Medium_Visibility', 'Severity_2'})",0.366,0.616,0.196,0.5355191256830601,0.8693492300049678,1.0,-0.029455999999999982,0.8267294117647059,-0.19162112932604725,0.24936386768447838,-0.20958561020036418,0.4268504719324392
"frozenset({'Clouds', 'Severity_3'})",frozenset({'Medium_Visibility'}),0.17,1.0,0.17,1.0,1.0,1.0,0.0,inf,0.0,0.17000000000000004,0.0,0.585
"frozenset({'Severity_2', 'Clouds'})",frozenset({'Medium_Wind'}),0.196,0.518,0.11,0.5612244897959183,1.0834449609959813,1.0,0.008471999999999993,1.0985116279069767,0.09579375848032556,0.18211920529801326,0.08967736472182222,0.38678985107556535
"frozenset({'Clouds', 'Severity_3'})",frozenset({'Medium_Wind'}),0.17,0.518,0.134,0.788235294117647,1.5216897569838745,1.0,0.045939999999999995,2.2761111111111108,0.4130552058982197,0.24187725631768953,0.5606541371735415,0.5234612764024529
"frozenset({'Clouds', 'Medium_Wind'})",frozenset({'Severity_3'}),0.244,0.382,0.134,0.5491803278688525,1.437644837353017,1.0,0.04079200000000001,1.3708363636363639,0.4026691937139699,0.2723577235772358,0.2705183298848746,0.4499828340914943
"frozenset({'Severity_3', 'Medium_Wind'})",frozenset({'Clouds'}),0.218,0.366,0.134,0.6146788990825689,1.679450543941445,1.0,0.05421200000000001,1.6453809523809528,0.517349314807039,0.2977777777777778,0.39223801117124435,0.4903995588309019
"frozenset({'Medium_Visibility', 'Low_Wind'})",frozenset({'High_Temp'}),0.342,0.64,0.206,0.6023391812865496,0.9411549707602338,1.0,-0.01288000000000003,0.9052941176470586,-0.08677607998490869,0.2654639175257732,-0.10461338531513999,0.4621070906432748
"frozenset({'Low_Wind', 'High_Temp'})",frozenset({'Medium_Visibility'}),0.206,1.0,0.206,1.0,1.0,1.0,0.0,inf,0.0,0.206,0.0,0.603
frozenset({'Low_Wind'}),"frozenset({'Medium_Visibility', 'High_Temp'})",0.342,0.64,0.206,0.6023391812865496,0.9411549707602338,1.0,-0.01288000000000003,0.9052941176470586,-0.08677607998490869,0.2654639175257732,-0.10461338531513999,0.4621070906432748
"frozenset({'Severity_2', 'Low_Wind'})",frozenset({'High_Temp'}),0.208,0.64,0.128,0.6153846153846154,0.9615384615384616,1.0,-0.005119999999999986,0.936,-0.04807692307692295,0.17777777777777778,-0.06837606837606833,0.4076923076923077
"frozenset({'Low_Wind', 'High_Temp'})",frozenset({'Severity_2'}),0.206,0.616,0.128,0.6213592233009709,1.0087000378262516,1.0,0.0011040000000000216,1.0141538461538464,0.010862720403022882,0.18443804034582134,0.01395631067961182,0.41457571554658934
"frozenset({'Low_Wind', 'Severity_3'})",frozenset({'High_Temp'}),0.132,0.64,0.078,0.5909090909090908,0.9232954545454544,1.0,-0.00648,0.8799999999999998,-0.08735037204788092,0.11239193083573486,-0.13636363636363663,0.3563920454545454
"frozenset({'Medium_Visibility', 'High_Temp'})",frozenset({'Medium_Wind'}),0.64,0.518,0.4,0.625,1.2065637065637065,1.0,0.06847999999999999,1.2853333333333332,0.4755555555555555,0.5277044854881268,0.22199170124481324,0.6986003861003861
"frozenset({'Medium_Visibility', 'Medium_Wind'})",frozenset({'High_Temp'}),0.518,0.64,0.4,0.7722007722007722,1.2065637065637065,1.0,0.06847999999999999,1.5803389830508474,0.35518672199170115,0.5277044854881268,0.36722436722436724,0.6986003861003861
"frozenset({'High_Temp', 'Medium_Wind'})",frozenset({'Medium_Visibility'}),0.4,1.0,0.4,1.0,1.0,1.0,0.0,inf,0.0,0.4000000000000001,0.0,0.7
frozenset({'High_Temp'}),"frozenset({'Medium_Visibility', 'Medium_Wind'})",0.64,0.518,0.4,0.625,1.2065637065637065,1.0,0.06847999999999999,1.2853333333333332,0.4755555555555555,0.5277044854881268,0.22199170124481324,0.6986003861003861
frozenset({'Medium_Wind'}),"frozenset({'Medium_Visibility', 'High_Temp'})",0.518,0.64,0.4,0.7722007722007722,1.2065637065637065,1.0,0.06847999999999999,1.5803389830508474,0.35518672199170115,0.5277044854881268,0.36722436722436724,0.6986003861003861
"frozenset({'Medium_Visibility', 'Severity_2'})",frozenset({'High_Temp'}),0.616,0.64,0.376,0.6103896103896104,0.9537337662337662,1.0,-0.01823999999999998,0.9239999999999999,-0.1121605667060211,0.42727272727272725,-0.08225108225108234,0.5989448051948052
"frozenset({'Medium_Visibility', 'High_Temp'})",frozenset({'Severity_2'}),0.64,0.616,0.376,0.5875,0.9537337662337663,1.0,-0.01823999999999998,0.930909090909091,-0.11874999999999987,0.42727272727272725,-0.07421874999999992,0.5989448051948052
"frozenset({'Severity_2', 'High_Temp'})",frozenset({'Medium_Visibility'}),0.376,1.0,0.376,1.0,1.0,1.0,0.0,inf,0.0,0.37600000000000006,0.0,0.688
