Start_Lat,Start_Lng,Start_Time,Severity,lat,lon,weather_main,weather_desc,temp_f,humidity,visibility,wind_speed,rain_1h
37.719742,-121.658539,2016-07-30 12:43:17,3,37.719742,-121.658539,Clear,clear sky,54.86,78,10000,4.61,0
34.066128000000006,-117.254227,2016-06-30 18:37:06,3,34.066128000000006,-117.254227,Clear,clear sky,66.63,28,10000,0.0,0
38.663536,-121.315125,2017-01-18 18:22:46,2,38.663536,-121.315125,Clear,clear sky,58.06,78,10000,9.22,0
37.311989,-122.276268,2016-06-19 15:07:41,2,37.311989,-122.276268,Clouds,overcast clouds,57.92,77,10000,1.01,0
38.21200200000001,-122.549248,2016-05-09 14:29:25,2,38.21200200000001,-122.549248,Clear,clear sky,60.71,70,10000,9.22,0
36.979454,-121.909035,2016-11-17 13:16:53,2,36.979454,-121.909035,Clouds,overcast clouds,62.38,71,10000,5.01,0
38.861137,-121.953758,2016-11-06 20:08:39,3,38.861137,-121.953758,Clouds,broken clouds,58.03,80,10000,8.1,0
37.984699,-121.343681,2016-08-19 09:03:25,2,37.984699,-121.343681,Clear,clear sky,58.08,78,10000,9.22,0
37.884373,-122.17971,2016-10-25 13:20:00,2,37.884373,-122.17971,Clear,clear sky,58.01,72,10000,8.05,0
37.761871,-120.817337,2016-11-10 21:29:46,2,37.761871,-120.817337,Clear,clear sky,57.24,82,10000,16.11,0
38.555428000000006,-121.354332,2016-05-11 11:15:06,2,38.555428000000006,-121.354332,Clear,clear sky,58.3,77,10000,12.66,0
37.825237,-122.305832,2016-07-21 07:57:05,3,37.825237,-122.305832,Clouds,scattered clouds,59.94,73,10000,8.05,0
38.493378,-121.442993,2016-05-12 20:43:42,2,38.493378,-121.442993,Clear,clear sky,58.05,78,10000,12.66,0
37.421124,-122.092476,2016-09-09 10:47:33,2,37.421124,-122.092476,Clear,clear sky,60.12,73,10000,8.05,0
38.191338,-120.829025,2016-05-30 23:22:32,2,38.191338,-120.829025,Clear,clear sky,57.45,67,10000,14.97,0
38.841068,-120.886139,2016-09-11 14:41:37,2,38.841068,-120.886139,Clear,clear sky,52.18,81,10000,0.0,0
34.023796000000004,-118.247429,2016-06-29 19:21:13,2,34.023796000000004,-118.247429,Smoke,smoke,64.29,46,10000,6.91,0
37.653477,-121.89827,2016-10-04 13:18:24,3,37.653477,-121.89827,Clear,clear sky,58.68,72,10000,4.61,0
37.824001,-122.316925,2016-08-16 11:38:01,3,37.824001,-122.316925,Clouds,scattered clouds,59.92,74,10000,8.05,0
37.879536,-122.522652,2016-11-16 16:55:19,2,37.879536,-122.522652,Clouds,few clouds,58.89,79,10000,5.59,0
39.314392,-121.65995,2016-11-09 09:38:24,2,39.314392,-121.65995,Clear,clear sky,57.85,72,10000,6.91,0
36.552803,-121.910645,2016-08-12 18:37:30,2,36.552803,-121.910645,Clear,clear sky,58.82,83,10000,4.0,0
38.236176,-122.461472,2016-11-09 10:41:03,2,38.236176,-122.461472,Clear,clear sky,59.72,73,10000,6.91,0
34.36216,-117.433266,2016-06-22 09:34:27,3,34.36216,-117.433266,Clouds,overcast clouds,50.14,28,10000,8.37,0
38.247974,-122.923836,2016-09-18 03:46:33,2,38.247974,-122.923836,Clear,clear sky,56.34,80,10000,5.01,0
37.700802,-121.92276,2016-08-23 08:41:59,3,37.700802,-121.92276,Clear,clear sky,58.37,71,10000,4.61,0
38.568821,-121.330826,2016-11-10 11:35:53,2,38.568821,-121.330826,Clear,clear sky,58.62,76,10000,12.66,0
38.090702,-122.227066,2016-06-27 04:22:25,3,38.090702,-122.227066,Clear,clear sky,59.45,72,10000,6.91,0
37.365776,-121.772903,2016-10-21 15:16:42,2,37.365776,-121.772903,Clouds,scattered clouds,56.57,69,10000,9.22,0
37.607307,-120.974861,2017-01-19 18:29:37,2,37.607307,-120.974861,Clear,clear sky,58.64,82,10000,16.11,0
37.021408,-121.56923700000002,2016-11-25 23:25:37,2,37.021408,-121.56923700000002,Clear,clear sky,60.01,69,10000,11.5,0
37.114731,-121.974701,2016-10-27 15:42:51,2,37.114731,-121.974701,Clouds,overcast clouds,55.29,73,10000,4.0,0
37.661167,-121.906128,2016-06-30 22:59:36,3,37.661167,-121.906128,Clear,clear sky,58.69,72,10000,4.61,0
38.539101,-121.366776,2016-12-09 10:41:08,2,38.539101,-121.366776,Clear,clear sky,58.21,78,10000,12.66,0
37.70854600000001,-122.163666,2016-04-19 11:17:18,3,37.70854600000001,-122.163666,Clouds,scattered clouds,59.76,73,10000,8.05,0
38.616486,-121.539436,2016-03-30 14:37:52,2,38.616486,-121.539436,Clouds,few clouds,57.92,77,10000,12.66,0
37.549904,-122.025429,2016-10-14 17:54:34,3,37.549904,-122.025429,Clear,clear sky,60.4,72,10000,8.05,0
38.203575,-121.244415,2016-05-12 17:22:10,2,38.203575,-121.244415,Clear,clear sky,57.9,80,10000,8.61,0
37.74287,-121.561752,2016-09-21 07:18:25,3,37.74287,-121.561752,Clear,clear sky,56.77,82,10000,4.61,0
37.342602,-121.926056,2016-10-24 01:32:00,3,37.342602,-121.926056,Clouds,scattered clouds,60.33,70,10000,9.22,0
38.684849,-120.652176,2016-07-22 22:23:52,2,38.684849,-120.652176,Clear,clear sky,52.59,78,10000,0.0,0
34.136311,-117.531662,2016-07-03 12:05:25,2,34.136311,-117.531662,Clouds,broken clouds,65.03,29,10000,3.44,0
38.564735,-121.497742,2016-11-17 17:58:32,2,38.564735,-121.497742,Clear,clear sky,58.26,76,10000,12.66,0
37.42049,-122.091606,2016-11-07 21:24:56,2,37.42049,-122.091606,Clear,clear sky,60.12,73,10000,8.05,0
38.687206,-122.839539,2016-07-24 02:07:26,2,38.687206,-122.839539,Clear,clear sky,58.08,72,10000,4.61,0
33.490067,-117.143921,2016-07-05 18:23:47,3,33.490067,-117.143921,Clear,clear sky,63.82,41,10000,3.0,0
37.640083,-122.090614,2016-07-21 21:39:25,3,37.640083,-122.090614,Clouds,scattered clouds,59.9,71,10000,8.05,0
37.641872,-122.405899,2017-01-16 19:43:56,2,37.641872,-122.405899,Clouds,scattered clouds,59.02,76,10000,8.05,0
37.074219,-122.080322,2016-10-26 13:04:49,2,37.074219,-122.080322,Clouds,overcast clouds,58.75,77,10000,3.0,0
36.403473,-121.316559,2016-07-05 11:05:58,2,36.403473,-121.316559,Clouds,overcast clouds,61.66,65,10000,8.55,0
37.667934,-122.394661,2016-04-22 10:15:32,2,37.667934,-122.394661,Clouds,scattered clouds,59.38,76,10000,9.22,0
38.588539,-121.383041,2016-12-05 18:32:25,2,38.588539,-121.383041,Clear,clear sky,58.21,78,10000,12.66,0
36.62112,-121.644089,2016-06-09 09:24:56,2,36.62112,-121.644089,Clear,clear sky,59.95,72,10000,0.0,0
33.685047,-117.176315,2016-07-12 20:28:48,2,33.685047,-117.176315,Clear,clear sky,64.35,30,10000,4.0,0
37.957008,-122.278725,2016-11-25 13:04:51,2,37.957008,-122.278725,Clear,clear sky,59.23,71,10000,1.99,0
37.022377,-121.566429,2016-06-10 11:36:37,2,37.022377,-121.566429,Clear,clear sky,60.01,69,10000,11.5,0
34.136135,-117.367859,2016-07-07 00:21:17,2,34.136135,-117.367859,Clear,clear sky,66.11,25,10000,10.0,0
38.510441,-121.452805,2016-10-23 17:35:36,2,38.510441,-121.452805,Clear,clear sky,58.03,78,10000,12.66,0
37.767666,-122.395859,2016-12-29 15:54:55,3,37.767666,-122.395859,Clouds,scattered clouds,59.77,75,10000,8.05,0
34.153896,-118.275482,2016-07-12 12:01:41,2,34.153896,-118.275482,Clouds,broken clouds,66.07,37,10000,1.01,0
37.449371,-122.123108,2016-04-29 18:24:26,2,37.449371,-122.123108,Clear,clear sky,59.99,73,10000,8.05,0
